mask,scenario,utility,improvement,relevance,relevance_delta,provider_disparity,fatigue,cost,intervention_stats
147,mixed_stress,0.4011852531208039,0.023775902257355264,0.6053082809053701,-0.04189836327258911,0.2395370370370371,0.0,0.31999999999999995,"{'repeat_cap_removed': 18337, 'injection_noop': 0, 'freshness_quota': 2880}"
148,mixed_stress,0.2296703406406228,-0.14773901022282582,0.6243223647432004,-0.022884279434758903,0.34677469135802474,0.3457545706251296,0.25,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
149,mixed_stress,0.42564236130391603,0.048233010440467405,0.611148014370222,-0.03605862980773722,0.20493055555555562,0.0,0.3,"{'repeat_cap_removed': 18606, 'injection_noop': 0, 'freshness_quota': 2880}"
150,mixed_stress,0.13913743982372684,-0.23827191103972178,0.6290233798677217,-0.018183264310237535,0.3277006172839505,0.33678950498617155,0.35,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
151,mixed_stress,0.3259246866792518,-0.05148466418419684,0.6135397886464955,-0.03366685553146376,0.19344907407407397,0.0,0.4,"{'repeat_cap_removed': 18148, 'injection_noop': 1440, 'freshness_quota': 2880}"
152,mixed_stress,0.2232969906070957,-0.15411236025635291,0.6218799875511983,-0.025326656626760924,0.36006944444444433,0.37119292270622756,0.23,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
153,mixed_stress,0.43869443325505664,0.061285082391608015,0.6011121955707264,-0.046094448607232885,0.24402777777777773,0.0,0.28,"{'repeat_cap_removed': 19682, 'injection_noop': 0, 'freshness_quota': 2880}"
154,mixed_stress,0.1550807480082032,-0.22232860285524542,0.6238411917005195,-0.023365452477439708,0.33739197530864184,0.33550644148453557,0.33,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
155,mixed_stress,0.3396705640479984,-0.03773878681545023,0.6033913146271674,-0.043815329550791815,0.22719135802469137,0.0,0.37999999999999995,"{'repeat_cap_removed': 18258, 'injection_noop': 0, 'freshness_quota': 2880}"
156,mixed_stress,0.167147528423786,-0.21026182243966263,0.6231158415936546,-0.024090802584304627,0.3381404320987653,0.3438522770965859,0.31,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
157,mixed_stress,0.36091115721469247,-0.016498193648756154,0.607076284307886,-0.040130359870073296,0.22273148148148136,0.0,0.36,"{'repeat_cap_removed': 18608, 'injection_noop': 0, 'freshness_quota': 2880}"
158,mixed_stress,0.0739623457405838,-0.3034470051228648,0.6303343696537823,-0.016872274524176945,0.3231249999999999,0.33965221212155783,0.41,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
159,mixed_stress,0.26339237524666814,-0.11401697561678048,0.6129704071421854,-0.03423623703577383,0.20878086419753084,0.0,0.45999999999999996,"{'repeat_cap_removed': 18246, 'injection_noop': 1440, 'freshness_quota': 2880}"
160,mixed_stress,0.24067617287651286,-0.13673317798693577,0.6487450962848437,0.0015384521068844137,0.0767824074074075,0.3913021032950874,0.21,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
161,mixed_stress,0.4648724658622343,0.08746311499878567,0.6132663704080392,-0.03394027376992004,0.12164351851851851,0.0,0.26,"{'repeat_cap_removed': 20183, 'injection_noop': 0, 'freshness_quota': 2880}"
162,mixed_stress,0.16882565193875282,-0.2085836989246958,0.6422996938556003,-0.004906950322358994,0.07378086419753083,0.3563387212126022,0.31,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
163,mixed_stress,0.3655899563408145,-0.011819394522634141,0.6135718691444709,-0.03363477503348833,0.0984722222222223,0.0,0.36,"{'repeat_cap_removed': 19103, 'injection_noop': 0, 'freshness_quota': 2880}"
164,mixed_stress,0.17675073266350333,-0.2006586181999453,0.6474271258042198,0.00022048162626053802,0.0904552469135802,0.37358155324236186,0.29,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
165,mixed_stress,0.3873019801833113,0.009892629319862678,0.6163957991321585,-0.030810845045800783,0.13212191358024694,0.0,0.33999999999999997,"{'repeat_cap_removed': 19680, 'injection_noop': 0, 'freshness_quota': 2880}"
166,mixed_stress,0.10795012512111041,-0.2694592257423382,0.6412445469978475,-0.005962097180111758,0.09346450617283941,0.33418617184996185,0.39,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
167,mixed_stress,0.28648139024662195,-0.09092796061682668,0.6140115894478992,-0.033195054730060014,0.11782407407407414,0.0,0.44,"{'repeat_cap_removed': 18189, 'injection_noop': 0, 'freshness_quota': 2880}"
168,mixed_stress,0.1866057747199994,-0.19080357614344923,0.6459798855713098,-0.0012267586066494474,0.08364197530864192,0.38290508431457754,0.27,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
169,mixed_stress,0.4053167785146859,0.02790742765123727,0.6145136366908035,-0.032693007487155756,0.12370370370370365,0.0,0.32,"{'repeat_cap_removed': 20019, 'injection_noop': 0, 'freshness_quota': 2880}"
170,mixed_stress,0.10853792462263956,-0.26887142624080906,0.640350223352194,-0.006856420825765208,0.07476080246913575,0.3555922869325283,0.37,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
171,mixed_stress,0.3052761638045826,-0.07213318705886601,0.6137302206720934,-0.03347642350586588,0.1207021604938272,0.0,0.42,"{'repeat_cap_removed': 19061, 'injection_noop': 0, 'freshness_quota': 2880}"
172,mixed_stress,0.1223181955103273,-0.2550911553531213,0.6435864167625227,-0.00362022741543655,0.08846450617283952,0.3650343124406254,0.35,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
173,mixed_stress,0.32777219627805876,-0.049637154585389864,0.6169487562861556,-0.030257887891803614,0.12179783950617273,0.0,0.4,"{'repeat_cap_removed': 19304, 'injection_noop': 0, 'freshness_quota': 2880}"
174,mixed_stress,0.04709757269774201,-0.3303117781657066,0.640066523646285,-0.007140120531674232,0.08966820987654311,0.3334590477458027,0.45,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
175,mixed_stress,0.22739613183803442,-0.1500132190254142,0.6174336101978835,-0.029773033980075803,0.11914351851851857,0.0,0.5,"{'repeat_cap_removed': 18124, 'injection_noop': 0, 'freshness_quota': 2880}"
176,mixed_stress,0.1695804192998855,-0.20782893156356314,0.6422107975307615,-0.004995846647197766,0.08829475308641976,0.3753460579512451,0.29,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
177,mixed_stress,0.38180732216956204,0.004397971306113413,0.6086526967791532,-0.03855394739880602,0.12368055555555557,0.0,0.33999999999999997,"{'repeat_cap_removed': 19897, 'injection_noop': 0, 'freshness_quota': 2880}"
178,mixed_stress,0.10142756114997309,-0.27598178971347553,0.6374014150093716,-0.009805229168587615,0.08962191358024696,0.33617451356531275,0.39,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
179,mixed_stress,0.2822706821082342,-0.09513866875521443,0.6093284410138204,-0.03787820316413881,0.12241512345679006,0.0,0.44,"{'repeat_cap_removed': 18363, 'injection_noop': 0, 'freshness_quota': 2880}"
180,mixed_stress,0.10279914829889558,-0.27461020256455304,0.635585162655504,-0.011621481522455235,0.11344135802469135,0.3579200701554719,0.37000000000000005,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
181,mixed_stress,0.3027716341910495,-0.0746377166723991,0.6094012406882514,-0.037805403489707845,0.1374305555555555,0.0,0.42,"{'repeat_cap_removed': 19239, 'injection_noop': 0, 'freshness_quota': 2880}"
182,mixed_stress,0.013433290769863326,-0.3639760600935853,0.6426687711815581,-0.004537872996401182,0.10686728395061729,0.3492215288730251,0.47000000000000003,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
183,mixed_stress,0.20481125093001118,-0.17259809993343744,0.6136371670112515,-0.03356947716670777,0.13532407407407399,0.0,0.52,"{'repeat_cap_removed': 18819, 'injection_noop': 1440, 'freshness_quota': 2880}"
184,mixed_stress,0.11310135902326712,-0.2643079918401815,0.6401798010778879,-0.0070268431000714004,0.08630401234567908,0.36917949903935326,0.35,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
185,mixed_stress,0.32142080654076655,-0.05598854432268208,0.608452459639669,-0.03875418453829027,0.12915123456790112,0.0,0.4,"{'repeat_cap_removed': 19642, 'injection_noop': 0, 'freshness_quota': 2880}"
186,mixed_stress,0.04017661801032735,-0.3372327328531213,0.635570524995511,-0.011636119182448224,0.08902006172839494,0.33597631346273704,0.45000000000000007,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
187,mixed_stress,0.2213228238619096,-0.15608652700153902,0.6094399749120715,-0.03776666926588779,0.1211033950617284,0.0,0.5000000000000001,"{'repeat_cap_removed': 18356, 'injection_noop': 0, 'freshness_quota': 2880}"
188,mixed_stress,0.04861918327435544,-0.3287901675890932,0.6348305238555035,-0.01237612032245572,0.09796296296296303,0.3487063518816811,0.43000000000000005,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
189,mixed_stress,0.24165689579410304,-0.13575245506934558,0.6098800781879115,-0.0373265659900478,0.13121141975308648,0.0,0.48000000000000004,"{'repeat_cap_removed': 18850, 'injection_noop': 0, 'freshness_quota': 2880}"
190,mixed_stress,-0.04250794524483764,-0.41991729610828626,0.6396295194247731,-0.007577124753186171,0.09234567901234558,0.34151138030517775,0.53,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'freshness_quota': 2880}"
191,mixed_stress,0.14350538673616664,-0.23390396412728198,0.6144402940845287,-0.03276635009343054,0.13033179012345686,0.0,0.5800000000000001,"{'repeat_cap_removed': 18532, 'injection_noop': 1440, 'freshness_quota': 2880}"
192,mixed_stress,0.30813415032910674,-0.06927520053434189,0.6330639886487224,-0.01414265552923688,0.3473070987654321,0.36577346169841934,0.16,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10544, 'freshness_quota': 2880}"
193,mixed_stress,0.5153767185274174,0.13796736766396878,0.6097985551882584,-0.03740808898970083,0.22949074074074072,0.0,0.21000000000000002,"{'repeat_cap_removed': 20400, 'injection_noop': 0, 'session_cap_demoted': 8518, 'freshness_quota': 2880}"
194,mixed_stress,0.24502224693770913,-0.1323871039257395,0.6293381111094779,-0.01786853306848135,0.3242283950617284,0.3207826502043867,0.26,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9331, 'freshness_quota': 2880}"
195,mixed_stress,0.4150216322197071,0.03761228135625849,0.6097242198763935,-0.037482424301565787,0.22008487654320996,0.0,0.31000000000000005,"{'repeat_cap_removed': 18720, 'injection_noop': 0, 'session_cap_demoted': 7563, 'freshness_quota': 2880}"
196,mixed_stress,0.26668087919328065,-0.11072847167016797,0.631310423369236,-0.015896220808723216,0.31246913580246916,0.321176410936577,0.24000000000000002,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9401, 'freshness_quota': 2880}"
197,mixed_stress,0.4402649191587196,0.062855568295271,0.6170892658923979,-0.03011737828556138,0.1856712962962963,0.0,0.29,"{'repeat_cap_removed': 18928, 'injection_noop': 0, 'session_cap_demoted': 7745, 'freshness_quota': 2880}"
198,mixed_stress,0.20301726594474429,-0.17439208491870434,0.6286002141096928,-0.018606430068266455,0.29198302469135795,0.27557848878507585,0.34,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 8185, 'freshness_quota': 2880}"
199,mixed_stress,0.3391213892578995,-0.03828796160554915,0.614628092002889,-0.03257855217507022,0.17695216049382712,0.0,0.39,"{'repeat_cap_removed': 16921, 'injection_noop': 0, 'session_cap_demoted': 6502, 'freshness_quota': 2880}"
200,mixed_stress,0.25258252552427507,-0.12482682533917355,0.6357485784428168,-0.011458065735142409,0.3383101851851851,0.3596049144501854,0.22,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10482, 'freshness_quota': 2880}"
201,mixed_stress,0.4554714160686575,0.07806206520520886,0.6106603344198155,-0.03654630975814377,0.22479166666666672,0.0,0.27,"{'repeat_cap_removed': 20167, 'injection_noop': 0, 'session_cap_demoted': 8219, 'freshness_quota': 2880}"
202,mixed_stress,0.17872844732604887,-0.19868090353739976,0.6317040938889056,-0.015502550289053674,0.322662037037037,0.32733922962163853,0.32,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9560, 'freshness_quota': 2880}"
203,mixed_stress,0.35555366816795264,-0.02185568269549598,0.6104864000696267,-0.03672024410833252,0.20950617283950623,0.0,0.37,"{'repeat_cap_removed': 18843, 'injection_noop': 0, 'session_cap_demoted': 7534, 'freshness_quota': 2880}"
204,mixed_stress,0.1980252267525971,-0.17938412411085153,0.6316318264155184,-0.015574817762440851,0.3184104938271606,0.32941055119795876,0.30000000000000004,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9705, 'freshness_quota': 2880}"
205,mixed_stress,0.3792907403147102,0.0018813894512615947,0.6160952793615225,-0.031111364816436726,0.19219135802469123,0.0,0.35,"{'repeat_cap_removed': 19020, 'injection_noop': 0, 'session_cap_demoted': 7624, 'freshness_quota': 2880}"
206,mixed_stress,0.12959083360513712,-0.2478185172583115,0.6301594546241082,-0.017047189553851094,0.2884027777777778,0.2908926392200237,0.4,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 8615, 'freshness_quota': 2880}"
207,mixed_stress,0.27865257375022695,-0.09875677711322167,0.6159207337066641,-0.03128591047129514,0.1883024691358024,0.0,0.45,"{'repeat_cap_removed': 17512, 'injection_noop': 0, 'session_cap_demoted': 6848, 'freshness_quota': 2880}"
208,mixed_stress,0.23363916263083448,-0.14377018823261414,0.6188480058312071,-0.02835863834675212,0.3846141975308641,0.3456001145680093,0.24000000000000002,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10368, 'freshness_quota': 2880}"
209,mixed_stress,0.4273926211194317,0.04998327025598309,0.5988448139530926,-0.04836183022486662,0.2550154320987654,0.0,0.29,"{'repeat_cap_removed': 19801, 'injection_noop': 0, 'session_cap_demoted': 8353, 'freshness_quota': 2880}"
210,mixed_stress,0.170531115976931,-0.20687823488651763,0.6184001063290195,-0.028806537848939717,0.3622685185185186,0.3014734283946739,0.34,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9134, 'freshness_quota': 2880}"
211,mixed_stress,0.32780382844792594,-0.049605522415522685,0.6016348871110277,-0.045571757066931506,0.2402006172839506,0.0,0.38999999999999996,"{'repeat_cap_removed': 18033, 'injection_noop': 0, 'session_cap_demoted': 7264, 'freshness_quota': 2880}"
212,mixed_stress,0.19152054796656454,-0.1858888028968841,0.6197088663183159,-0.027497777859643358,0.35121141975308645,0.3023410570160615,0.32,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9253, 'freshness_quota': 2880}"
213,mixed_stress,0.3515804366260272,-0.025828914237421396,0.6065055430969907,-0.04070110108096858,0.21131172839506163,0.0,0.37,"{'repeat_cap_removed': 18209, 'injection_noop': 0, 'session_cap_demoted': 7431, 'freshness_quota': 2880}"
214,mixed_stress,0.10072978538185257,-0.27667956548159606,0.6262402313961071,-0.020966412781852184,0.32588734567901234,0.2949891211124541,0.42,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'session_cap_demoted': 8848, 'freshness_quota': 2880}"
215,mixed_stress,0.2543713148601461,-0.12303803600330254,0.6119515929054818,-0.03525505127247741,0.2024845679012346,0.0,0.47,"{'repeat_cap_removed': 17707, 'injection_noop': 1440, 'session_cap_demoted': 6991, 'freshness_quota': 2880}"
216,mixed_stress,0.176985013150886,-0.20042433771256263,0.6236648311110823,-0.02354181306687697,0.3568055555555556,0.34343644705150955,0.30000000000000004,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10313, 'freshness_quota': 2880}"
217,mixed_stress,0.3690401123771865,-0.008369238486262143,0.6032160882517725,-0.043990555926186725,0.23932098765432097,0.0,0.35,"{'repeat_cap_removed': 19620, 'injection_noop': 0, 'session_cap_demoted': 8081, 'freshness_quota': 2880}"
218,mixed_stress,0.10830935818663501,-0.2690999926768136,0.6226346340109125,-0.0245720101670468,0.34358024691358025,0.30624886881270186,0.4,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9239, 'freshness_quota': 2880}"
219,mixed_stress,0.2691529515509083,-0.10825639931254033,0.6037286354092939,-0.043478008768665366,0.24063271604938263,0.0,0.45,"{'repeat_cap_removed': 18145, 'injection_noop': 0, 'session_cap_demoted': 7238, 'freshness_quota': 2880}"
220,mixed_stress,0.12356152453812719,-0.25384782632532144,0.6214188666832459,-0.025787777494713393,0.342986111111111,0.3106980646067812,0.38,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 9489, 'freshness_quota': 2880}"
221,mixed_stress,0.2914371026712284,-0.08597224819222021,0.6064846081815184,-0.040722035996440864,0.21655864197530872,0.0,0.43,"{'repeat_cap_removed': 18431, 'injection_noop': 0, 'session_cap_demoted': 7467, 'freshness_quota': 2880}"
222,mixed_stress,0.031726589720778076,-0.34568276114267055,0.6285972419887248,-0.01860940218923446,0.3278858024691358,0.30493464979880425,0.48000000000000004,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'session_cap_demoted': 9159, 'freshness_quota': 2880}"
223,mixed_stress,0.19395290984243962,-0.183456441021009,0.6114155674197467,-0.03579107675821258,0.2102932098765431,0.0,0.53,"{'repeat_cap_removed': 18081, 'injection_noop': 1440, 'session_cap_demoted': 7160, 'freshness_quota': 2880}"
224,mixed_stress,0.19830143043734483,-0.1791079204261038,0.6480076721757841,0.000801027997824888,0.0795910493827161,0.35789663688971607,0.28,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10371, 'freshness_quota': 2880}"
225,mixed_stress,0.39612616263847583,0.01871681177502721,0.6139540799459988,-0.033252564231960435,0.13173611111111105,0.0,0.33,"{'repeat_cap_removed': 19941, 'injection_noop': 0, 'session_cap_demoted': 7975, 'freshness_quota': 2880}"
